id,sku,name,category,price,brand,stock,image
101500,KJZ03-6K,KJZ03-6K,tools,100,DCK,100,kjz03-6k.jpg
101501,KJZ03-6,KJZ03-6,tools,100,DCK,100,kjz03-6.jpg
101502,KJZ02-6A,KJZ02-6A,tools,100,DCK,100,kjz02-6a.jpg
101503,KDQW3-2(TYPE DM/Z),KDQW3-2(TYPE DM/Z),tools,100,DCK,100,kdqw3-2-type-dm-z.jpg
101504,KDYH400(TYPE EM/Z),KDYH400(TYPE EM/Z),tools,100,DCK,100,kdyh400-type-em-z.jpg
101505,KDYH300(TYPE EM/Z),KDYH300(TYPE EM/Z),tools,100,DCK,100,kdyh300-type-em-z.jpg
101506,KDQF32(TYPE FK/BM/DM/Z),KDQF32(TYPE FK/BM/DM/Z),tools,100,DCK,100,kdqf32-type-fk-bm-dm-z.jpg
101507,KDMY02-185(TYPE FK/BM/DM/Z),KDMY02-185(TYPE FK/BM/DM/Z),tools,100,DCK,100,kdmy02-185-type-fk-bm-dm-z.jpg
101508,KDMY165(TYPE FK/BM/DM/Z),KDMY165(TYPE FK/BM/DM/Z),tools,100,DCK,100,kdmy165-type-fk-bm-dm-z.jpg
101509,KDMY125(TYPE FK/BM/DM/Z),KDMY125(TYPE FK/BM/DM/Z),tools,100,DCK,100,kdmy125-type-fk-bm-dm-z.jpg
101510,KDWL20(TYPE Z),KDWL20(TYPE Z),tools,100,DCK,100,kdwl20-type-z.jpg
101511,KDFS240(TYPE Z),KDFS240(TYPE Z),tools,100,DCK,100,kdfs240-type-z.jpg
101512,KDMD20(TYPE FK/EM/DM/Z),KDMD20(TYPE FK/EM/DM/Z),tools,100,DCK,100,kdmd20-type-fk-em-dm-z.jpg
101513,KDJF22(TYPE FK/EM/DM/Z),KDJF22(TYPE FK/EM/DM/Z),tools,100,DCK,100,kdjf22-type-fk-em-dm-z.jpg
101514,KDZE125(TYPE FK/EM/DM/Z),KDZE125(TYPE FK/EM/DM/Z),tools,100,DCK,100,kdze125-type-fk-em-dm-z.jpg
101515,KDPB488(TYPE FK/EM/DM/Z),KDPB488(TYPE FK/EM/DM/Z),tools,100,DCK,100,kdpb488-type-fk-em-dm-z.jpg
101516,KDPL03-14(TYPE FK/EM/DM/Z),KDPL03-14(TYPE FK/EM/DM/Z),tools,100,DCK,100,kdpl03-14-type-fk-em-dm-z.jpg
101517,KDJZ2050(TYPE DM/EM/Z),KDJZ2050(TYPE DM/EM/Z),tools,100,DCK,100,kdjz2050-type-dm-em-z.jpg
101518,KDJZ04-13(TYPE AM/EM/Z),KDJZ04-13(TYPE AM/EM/Z),tools,100,DCK,100,kdjz04-13-type-am-em-z.jpg
101519,KDGG500(TYPE DM/Z),KDGG500(TYPE DM/Z),tools,100,DCK,100,kdgg500-type-dm-z.jpg
101520,KDJZ1602(TYPE EM),KDJZ1602(TYPE EM),tools,100,DCK,100,kdjz1602-type-em.jpg
101521,KDJZ24-10(TYPE EM),KDJZ24-10(TYPE EM),tools,100,DCK,100,kdjz24-10-type-em.jpg
101522,KDQE120(TYPE DK/Z),KDQE120(TYPE DK/Z),tools,100,DCK,100,kdqe120-type-dk-z.jpg
101523,KDZC13(TYPE BK/Z),KDZC13(TYPE BK/Z),tools,100,DCK,100,kdzc13-type-bk-z.jpg
101524,KDPM50(TYPE EK/Z),KDPM50(TYPE EK/Z),tools,100,DCK,100,kdpm50-type-ek-z.jpg
101525,KDPM40(TYPE EK/Z),KDPM40(TYPE EK/Z),tools,100,DCK,100,kdpm40-type-ek-z.jpg
101526,KDPL02-8(TYPE EK/Z),KDPL02-8(TYPE EK/Z),tools,100,DCK,100,kdpl02-8-type-ek-z.jpg
101527,KDPJ12(TYPE AK/EK/Z),KDPJ12(TYPE AK/EK/Z),tools,100,DCK,100,kdpj12-type-ak-ek-z.jpg
101528,KDJZ23-10(TYPE EK/Z),KDJZ23-10(TYPE EK/Z),tools,100,DCK,100,kdjz23-10-type-ek-z.jpg
101529,KDJZ20-10(TYPE EM),KDJZ20-10(TYPE EM),tools,100,DCK,100,kdjz20-10-type-em.jpg
101530,KDJZ14-10(TYPE EK/BK/Z),KDJZ14-10(TYPE EK/BK/Z),tools,100,DCK,100,kdjz14-10-type-ek-bk-z.jpg
101531,KDSJ10(TYPE EK/Z),KDSJ10(TYPE EK/Z),tools,100,DCK,100,kdsj10-type-ek-z.jpg
101532,KDSJ0801(TYPE E),KDSJ0801(TYPE E),tools,100,DCK,100,kdsj0801-type-e.jpg
101533,KDPL03-5(TYPE E),KDPL03-5(TYPE E),tools,100,DCK,100,kdpl03-5-type-e.jpg
101534,KDPL5(TYPE C),KDPL5(TYPE C),tools,100,DCK,100,kdpl5-type-c.jpg
101535,RRA1025,MEASURING TAPE 10MTR,hand-tools,8,Generic,100,measuring-tape-10mtr.png
