id,sku,name,category,price,brand,stock,image
100700,900W 115mm Variable Speed Angle Grinder,900W 115mm Variable Speed Angle Grinder,tools,12.75,Generic,100,700-750/900w-115mm-variable-speed-angle-grinder.jpg
100701,Pocket Balance 50 KGS,Pocket Balance 50 KGS,tools,1,Generic,100,700-750/pocket-balance-50-kgs.jpg
100702,1050W 115mm Variable Speed Angle Grinder,1050W 115mm Variable Speed Angle Grinder,tools,14.25,Generic,100,700-750/1050w-115mm-variable-speed-angle-grinder.jpg
100703,Angle grinder 4″ 1010W,Angle grinder 4″ 1010W,tools,17.5,Generic,100,700-750/angle-grinder-4-1010w.jpg
100704,Spray Paint Gloss White,Spray Paint Gloss White,spray-adhesive,0.95,Generic,100,700-750/spray-paint-gloss-white.jpg
100705,"4"" Angle grinder 1100w rear switch","4"" Angle grinder 1100w rear switch",tools,18,Generic,100,700-750/4-angle-grinder-1100w-rear-switch.jpg
100706,Rotary Hammer 800W 26mm-1,Rotary Hammer 800W 26mm-1,tools,40,Generic,100,700-750/rotary-hammer-800w-26mm-1.jpg
100707,Spray Paint Flat White (Mat),Spray Paint Flat White (Mat),spray-adhesive,0.95,Generic,100,700-750/spray-paint-flat-white-mat.jpg
100708,"4"" Angle grinder 710w rear switch","4"" Angle grinder 710w rear switch",tools,13,Generic,100,700-750/4-angle-grinder-710w-rear-switch.jpg
100709,Spray Paint Irish (Light Green),Spray Paint Irish (Light Green),spray-adhesive,0.95,Generic,100,700-750/spray-paint-irish-light-green.jpg
100710,Angle grinder 115mm 850w-1,Angle grinder 115mm 850w-1,tools,10.5,Generic,100,700-750/angle-grinder-115mm-850w-1.jpg
100711,Spray Paint Gloss Black,Spray Paint Gloss Black,spray-adhesive,0.95,Generic,100,700-750/spray-paint-gloss-black.jpg
100712,Steel measuring tape 20m,Steel measuring tape 20m,tools,4.5,Generic,100,700-750/steel-measuring-tape-20m.jpg
100713,"Angle grinder 9"" 2400w-1","Angle grinder 9"" 2400w-1",tools,24,Generic,100,700-750/angle-grinder-9-2400w-1.jpg
100714,Spray Paint Flat Black (Mat),Spray Paint Flat Black (Mat),spray-adhesive,0.95,Generic,100,700-750/spray-paint-flat-black-mat.jpg
100715,Mason's level 245mm,Mason's level 245mm,tools,3,Generic,100,700-750/masons-level-245mm.jpg
100716,"Angle grinder 2400w 7""","Angle grinder 2400w 7""",tools,22.5,Generic,100,700-750/angle-grinder-2400w-7.jpg
100717,Spray Paint Fire Red,Spray Paint Fire Red,spray-adhesive,0.95,Generic,100,700-750/spray-paint-fire-red.jpg
100718,"Angle grinder 950w 5""","Angle grinder 950w 5""",tools,15,Generic,100,700-750/angle-grinder-950w-5.jpg
100719,Spray Paint Gold,Spray Paint Gold,spray-adhesive,1,Generic,100,700-750/spray-paint-gold.jpg
100720,AC Voltage Detector,AC Voltage Detector,tools,3.25,Generic,100,700-750/ac-voltage-detector.jpg
100721,"ANGLE GRINDER 9"" 2100W","ANGLE GRINDER 9"" 2100W",tools,28,Generic,100,700-750/angle-grinder-9-2100w.jpg
100722,"Screw Driver 6mm X 8"" (Royal)","Screw Driver 6mm X 8"" (Royal)",hardware,0.75,Generic,100,700-750/screw-driver-6mm-x-8-royal.jpg
