id,sku,name,category,price,brand,stock,image
100823,STEERING COVER 311 RED,STEERING COVER 311 RED,household,0.63,Generic,100,800-850/steering-cover-311-red.jpg
100824,KDJZ05-13EM  4AHX2,KDJZ05-13EM  4AHX2,tools,55,DCK,100,800-850/kdjz05-13em-4ahx2.jpg
100825,CYILINDER 70MM BRASS WITH KEYS,CYILINDER 70MM BRASS WITH KEYS,door-handle,15.6,Generic,100,800-850/cyilinder-70mm-brass-with-keys.jpg
100826,CYILINDER 70MM WITH KEYS,CYILINDER 70MM WITH KEYS,door-handle,8,Generic,100,800-850/cyilinder-70mm-with-keys.jpg
100827,OIL FILTER  VW,OIL FILTER  VW,filter,0.75,AUTOCOOL,100,800-850/oil-filter-vw.jpg
100828,OIL FILTER  GM,OIL FILTER  GM,filter,0.6,AUTOCOOL,100,800-850/oil-filter-gm.jpg
100829,OIL FILTER MITSUB,OIL FILTER MITSUB,filter,0.3,AUTOCOOL,100,800-850/oil-filter-mitsub.jpg
100830,OIL FILTER MOPAR,OIL FILTER MOPAR,filter,0.6,AUTOCOOL,100,800-850/oil-filter-mopar.jpg
100831,OIL FILTER RANGE,OIL FILTER RANGE,filter,0.6,AUTOCOOL,100,800-850/oil-filter-range.jpg
100832,OIL FILTER FORD,OIL FILTER FORD,filter,0.5,AUTOCOOL,100,800-850/oil-filter-ford.jpg
100833,OIL FILTER KIA,OIL FILTER KIA,filter,0.3,AUTOCOOL,100,800-850/oil-filter-kia.jpg
100834,OIL FILTER VW,OIL FILTER VW,filter,0.85,AUTOCOOL,100,800-850/oil-filter-vw-100834.jpg
100835,OIL FILTER   GM,OIL FILTER   GM,filter,0.45,AUTOCOOL,100,800-850/oil-filter-gm-100835.jpg
100836,OIL FILTER   MITSUBISHI,OIL FILTER   MITSUBISHI,filter,0.3,AUTOCOOL,100,800-850/oil-filter-mitsubishi.jpg
100837,OIL FILTER   MOPAR,OIL FILTER   MOPAR,filter,0.5,AUTOCOOL,100,800-850/oil-filter-mopar-100837.jpg
100838,OIL FILTER  MITSUBISHI DEISEL,OIL FILTER  MITSUBISHI DEISEL,filter,0.85,AUTOCOOL,100,800-850/oil-filter-mitsubishi-deisel.jpg
100839,OIL FILTER  RANGE ROVER,OIL FILTER  RANGE ROVER,filter,0.3,AUTOCOOL,100,800-850/oil-filter-range-rover.jpg
100840,OIL FILTER  FORD,OIL FILTER  FORD,filter,0.5,AUTOCOOL,100,800-850/oil-filter-ford-100840.jpg
100841,OIL FILTER  KIA,OIL FILTER  KIA,filter,0.3,AUTOCOOL,100,800-850/oil-filter-kia-100841.jpg
100842,OIL FILTER SUZUKI,OIL FILTER SUZUKI,filter,0.35,AUTOCOOL,100,800-850/oil-filter-suzuki.jpg
100843,OIL FILTER HONDA,OIL FILTER HONDA,filter,0.3,AUTOCOOL,100,800-850/oil-filter-honda.jpg
100844,OIL FILTER RENAULT,OIL FILTER RENAULT,filter,0.65,AUTOCOOL,100,800-850/oil-filter-renault.jpg
100845,OIL FILTER NISSAN,OIL FILTER NISSAN,filter,0.6,AUTOCOOL,100,800-850/oil-filter-nissan.jpg
100846,ZINC CYLINDER 70MM - SILVER,ZINC CYLINDER 70MM - SILVER,door-handle,6.5,Generic,100,800-850/zinc-cylinder-70mm-silver.jpg
100847,FILTER UNIT BLUE,FILTER UNIT BLUE,filter,45,AUTOCOOL,100,800-850/filter-unit-blue.jpg
100848,ERA PPR FEMALE ADAPTOR-1/2″(250 pc/ctn),ERA PPR FEMALE ADAPTOR-1/2″(250 pc/ctn),plumbing-fitting,0.2,ERA,100,800-850/era-ppr-female-adaptor-1-2in-250-pc-ctn.jpg
100849,"WHITE STEEL NAIL-2"" (50 box/ctn)","WHITE STEEL NAIL-2"" (50 box/ctn)",construction,7,iTrust,100,800-850/white-steel-nail-2-quot-50-box-ctn.jpg
